   ,word      ,x                   ,y                    ,count,part_of_speech
327,n’t       ,-5.75191593170166   ,8.030423164367676    ,269  ,RB
328,’m        ,-10.82735824584961  ,14.718868255615234   ,120  ,VBP
329,few       ,-11.66826343536377  ,0.3340480625629425   ,42   ,JJ
330,—         ,-4.346370697021484  ,1.1615363359451294   ,358  ,NFP
331,—         ,-14.39095401763916  ,15.298286437988281   ,149  ,ADD
332,whose     ,-4.141788005828857  ,5.95872163772583     ,65   ,WP$
333,mine      ,-1.256691336631775  ,-3.7832229137420654  ,30   ,NN
334,good      ,6.907218933105469   ,4.28511381149292     ,185  ,JJ
335,know      ,-16.052644729614258 ,-8.088205337524414   ,100  ,VBP
336,just      ,-2.0577781200408936 ,4.793759346008301    ,139  ,RB
337,could     ,-0.18276865780353546,22.433652877807617   ,206  ,MD
338,such      ,-3.1509323120117188 ,14.899102210998535   ,50   ,PDT
339,ye        ,-2.7574777603149414 ,-0.6332390904426575  ,47   ,UH
340,please    ,-9.112804412841797  ,19.241928100585938   ,45   ,UH
341,at        ,10.278677940368652  ,7.976635456085205    ,40   ,RB
342,see       ,-2.7761900424957275 ,2.1108388900756836   ,54   ,VBP
343,face      ,4.728621482849121   ,-10.51578426361084   ,58   ,NN
344,make      ,-7.574777603149414  ,13.583088874816895   ,31   ,VBP
345,age       ,5.005751609802246   ,-0.3817901611328125  ,42   ,NN
346,quite     ,-1.7868002653121948 ,10.260836601257324   ,42   ,RB
347,came      ,-5.263551712036133  ,-6.83076810836792    ,57   ,VBD
348,gave      ,4.3968987464904785  ,-13.828367233276367  ,49   ,VBD
349,mind      ,1.7829601764678955  ,6.260487079620361    ,44   ,NN
350,leave     ,-14.33140754699707  ,1.1892050504684448   ,37   ,VB
351,’s        ,-9.30965805053711   ,-8.661568641662598   ,61   ,VBP
352,per       ,11.54472541809082   ,-17.495576858520508  ,39   ,IN
353,sir       ,-4.083554744720459  ,-4.128750324249268   ,45   ,NN
354,look      ,-13.350662231445312 ,9.584332466125488    ,80   ,VB
355,bit       ,20.247697830200195  ,-2.1085116863250732  ,41   ,NN
356,tell      ,-15.62060546875     ,9.585613250732422    ,128  ,VB
357,among     ,-1.4253780841827393 ,-5.261415004730225   ,75   ,IN
358,made      ,0.4593115448951721  ,-9.387824058532715   ,100  ,VBD
359,woman     ,2.51137638092041    ,-15.265769958496094  ,64   ,NN
360,very      ,-6.700531482696533  ,4.824362754821777    ,110  ,RB
361,doing     ,2.2449288368225098  ,11.197417259216309   ,37   ,VBG
362,love      ,3.6391420364379883  ,5.033967971801758    ,71   ,NN
363,up        ,14.398441314697266  ,0.17644010484218597  ,60   ,RB
364,cold      ,3.061537027359009   ,-11.733200073242188  ,30   ,JJ
365,hands     ,0.044225431978702545,-3.364957809448242   ,51   ,NNS
366,one       ,10.575886726379395  ,3.5799784660339355   ,51   ,NN
367,why       ,-3.8495020866394043 ,7.608443260192871    ,148  ,WRB
368,stop      ,-0.25739288330078125,0.8137413263320923   ,45   ,VB
369,took      ,0.04974701255559921 ,-8.307882308959961   ,53   ,VBD
370,ways      ,7.169351577758789   ,1.350784182548523    ,34   ,NNS
371,wild      ,9.224233627319336   ,-2.6389288902282715  ,38   ,JJ
372,pair      ,19.62747573852539   ,-12.926819801330566  ,39   ,NN
373,always    ,-5.555730819702148  ,3.452428102493286    ,114  ,RB
374,saw       ,-5.693910598754883  ,-12.7532958984375    ,41   ,VBD
375,keep      ,-19.79737091064453  ,5.323349952697754    ,43   ,VB
376,ones      ,-3.980571746826172  ,-0.08962593972682953 ,39   ,NNS
377,town      ,7.213292598724365   ,-13.906388282775879  ,30   ,NN
378,–         ,11.536202430725098  ,-4.73067045211792    ,33   ,:
379,thought   ,-7.6920390129089355 ,-12.060736656188965  ,38   ,VBD
380,mr        ,12.335224151611328  ,-5.9755096435546875  ,109  ,NNP
381,yourself  ,-11.254280090332031 ,10.503314971923828   ,43   ,PRP
